I
1000 Generated by WorldEditor

1    143 1 0 RODN KADENA AB
100 91.44 1 0 0.25 0 3 0 05L  26.34624400  127.75151792    0  305 3 1 0 0 23R  26.36718540  127.78027132    0   10 3 7 0 0
100 60.96 2 0 0.25 0 3 0 05R  26.34404199  127.75503600    0  305 2 0 0 1 23L  26.36493969  127.78378178    0  307 2 0 0 1
102 H1  26.35147364  127.76348584 321.57 36.60 36.40 1 0 1 0.00 1
111  26.34918738  127.76905141
111  26.34920513  127.76867952
112  26.34933524  127.76862113  26.34934372  127.76864638
112  26.34941019  127.76865743  26.34945544  127.76863060
111  26.34941867  127.76854214
111  26.34883645  127.76706810
111  26.34920974  127.76676616
111  26.34945526  127.76666831
111  26.34954696  127.76657895
112  26.34931246  127.76628863  26.34930244  127.76627745
111  26.34916974  127.76607643
111  26.34902879  127.76591697
113  26.34880868  127.76613256
111  26.34858801  127.76604145
111  26.34867911  127.76625402
113  26.34854867  127.76632334
110 2 0.00 120.0000 New Taxiway 52
111  26.35075048  127.76941153
111  26.35081260  127.76937919
111  26.35079583  127.76931145
111  26.35085856  127.76928051
111  26.35083927  127.76921900
111  26.35140973  127.76897604
111  26.35050755  127.76638330
111  26.35036847  127.76643687
111  26.34995923  127.76660263
111  26.34994104  127.76653835
111  26.34987738  127.76656542
111  26.34984707  127.76649099
113  26.34978038  127.76651806
110 1 0.00 120.0000 New Taxiway 51
111  26.35050755  127.76638330
111  26.35140973  127.76897604
111  26.35083927  127.76921900
111  26.35085856  127.76928051
111  26.35167876  127.76892283
111  26.35075321  127.76618740
111  26.35034534  127.76635962
113  26.35036847  127.76643687
110 1 0.00 120.0000 New Taxiway 50
111  26.35026665  127.76408230
112  26.35015586  127.76441598  26.35000015  127.76456301
111  26.35023414  127.76487501
111  26.35039136  127.76473749
112  26.35054746  127.76471652  26.35061933  127.76475089
113  26.35073499  127.76472798
110 1 0.00 120.0000 New Taxiway 32
111  26.36015130  127.76465288
112  26.36014250  127.76440173  26.36009168  127.76435532
111  26.36006256  127.76435369
111  26.35994880  127.76435026
111  26.35989654  127.76427134
111  26.35973973  127.76441888
111  26.35977970  127.76447721
112  26.35962232  127.76485396  26.35966852  127.76506536
111  26.35966390  127.76509114
111  26.35975861  127.76517635
112  26.35983253  127.76510674  26.35980481  127.76506034
112  26.35972627  127.76490050  26.35972858  127.76482574
112  26.35975399  127.76466848  26.35976785  127.76463497
112  26.35993417  127.76447514  26.35993879  127.76447514
114  26.36000577  127.76449060  26.36003811  127.76453701
110 1 0.00 120.0000 New Taxiway 46
111  26.36384000  127.77008669
111  26.36124693  127.76648649
112  26.36082767  127.76608409  26.36067395  127.76595931
111  26.35981401  127.76521901
111  26.35980684  127.76515408
111  26.35975861  127.76517635
111  26.35974281  127.76525767
111  26.36103221  127.76636609
113  26.36378598  127.77012186
110 1 0.00 120.0000 New Taxiway 47
111  26.34872695  127.76558772
111  26.34889240  127.76578165
111  26.34887349  127.76580341
111  26.34887007  127.76583778
111  26.34880505  127.76585306
111  26.34846345  127.76549823
111  26.34763753  127.76443743
112  26.34732074  127.76413974  26.34722940  127.76412114
112  26.34713529  127.76399922  26.34708070  127.76392866
111  26.34624012  127.76278455
112  26.34613520  127.76248514  26.34612571  127.76242726
112  26.34601515  127.76225072  26.34593512  127.76216141
111  26.34575088  127.76196420
112  26.34551746  127.76188234  26.34537801  127.76184885
111  26.34502061  127.76180420
112  26.34462046  127.76196792  26.34449299  127.76212472
111  26.34421884  127.76249259
112  26.34403210  127.76247771  26.34394540  127.76236980
111  26.34361862  127.76193073
111  26.34406795  127.76150559
111  26.34379535  127.76114838
111  26.34332530  127.76154439
111  26.34328174  127.76148998
111  26.34323896  127.76153390
111  26.34396690  127.76256958
112  26.34387373  127.76283528  26.34374329  127.76298546
111  26.34364597  127.76317029
112  26.34373500  127.76321419  26.34373293  127.76321419
111  26.34392756  127.76289766
112  26.34420501  127.76292770  26.34434787  127.76309174
111  26.34448660  127.76330430
111  26.34457770  127.76321419
111  26.34425884  127.76279369
112  26.34428990  127.76254416  26.34442125  127.76238243
111  26.34470083  127.76203576
112  26.34504884  127.76189213  26.34528851  127.76191846
111  26.34556812  127.76198128
112  26.34579892  127.76213976  26.34589656  127.76222891
111  26.34602971  127.76237749
112  26.34609997  127.76258661  26.34613634  127.76270576
112  26.34635231  127.76305682  26.34645537  127.76319213
111  26.34694078  127.76392580
112  26.34698413  127.76417139  26.34686920  127.76416222
111  26.34678072  127.76403371
111  26.34635389  127.76358347
111  26.34561029  127.76263832
111  26.34475516  127.76331183
111  26.34533871  127.76410813
111  26.34581222  127.76469604
111  26.34585443  127.76477326
111  26.34646665  127.76554632
111  26.34717553  127.76481521
111  26.34711455  127.76473242
111  26.34742044  127.76439414
112  26.34755272  127.76443412  26.34760233  127.76450792
112  26.34756375  127.76463708  26.34750863  127.76470166
111  26.34723029  127.76492923
112  26.34721927  127.76511990  26.34729155  127.76521453
111  26.34714860  127.76530695
111  26.34699703  127.76544108
111  26.34704922  127.76552414
111  26.34733702  127.76525381
112  26.34741777  127.76527229  26.34746962  127.76534476
111  26.34750887  127.76541785
111  26.34766193  127.76543865
111  26.34777788  127.76552414
111  26.34807810  127.76565622
111  26.34826637  127.76554762
112  26.34836782  127.76557073  26.34842682  127.76562502
111  26.34872793  127.76598200
111  26.34880868  127.76613256
113  26.34902879  127.76591697
112  26.34366531  127.76166650  26.34367579  127.76168045
112  26.34361006  127.76180048  26.34356225  127.76185264
111  26.34351550  127.76179929
112  26.34341244  127.76166769  26.34335506  127.76159062
112  26.34344219  127.76151948  26.34348681  127.76148036
111  26.34354100  127.76151593
113  26.34365256  127.76164990
111  26.34694404  127.76453564
111  26.34685066  127.76442636
111  26.34688483  127.76428149
113  26.34702148  127.76435265
110 2 0.00 120.0000 New Taxiway 43
111  26.34912296  127.76543561
111  26.34897306  127.76542456
111  26.34893545  127.76537631
111  26.34877668  127.76553888
113  26.34886915  127.76567075
110 1 0.00 120.0000 New Taxiway 42
111  26.34954696  127.76657895
111  26.34978038  127.76651806
111  26.34984707  127.76649099
111  26.34987738  127.76656542
111  26.34994104  127.76653835
111  26.34995923  127.76660263
111  26.35036847  127.76643687
111  26.35034534  127.76635962
111  26.35007068  127.76645816
111  26.34970240  127.76625407
112  26.34955960  127.76582080  26.34947943  127.76557197
111  26.34966482  127.76535815
111  26.35039136  127.76473749
111  26.35015586  127.76441598
111  26.34912751  127.76534250
111  26.34898862  127.76532356
111  26.34893545  127.76537631
111  26.34897306  127.76542456
111  26.34912296  127.76543561
111  26.34886915  127.76567075
111  26.34877668  127.76553888
111  26.34872695  127.76558772
111  26.34916974  127.76607643
113  26.34931246  127.76628863
110 1 0.00 120.0000 New Taxiway 41
111  26.34641905  127.76243719
111  26.34872695  127.76558772
111  26.34877668  127.76553888
111  26.34862889  127.76534617
111  26.34873467  127.76524375
111  26.34869889  127.76519514
111  26.34873934  127.76515001
111  26.34869578  127.76508751
111  26.34860556  127.76518125
111  26.34864289  127.76523333
111  26.34858534  127.76528367
113  26.34647081  127.76238404
110 2 0.00 120.0000 New Taxiway 40
111  26.34642112  127.76193966
111  26.34636729  127.76199742
111  26.34657020  127.76227314
111  26.34651429  127.76232628
111  26.34630517  127.76203978
111  26.34625134  127.76209292
111  26.34647081  127.76238404
111  26.34858534  127.76528367
111  26.34864289  127.76523333
111  26.34860556  127.76518125
111  26.34869578  127.76508751
111  26.34873934  127.76515001
111  26.34869889  127.76519514
111  26.34873467  127.76524375
111  26.34862889  127.76534617
111  26.34877668  127.76553888
111  26.34898862  127.76532356
111  26.34764847  127.76350799
112  26.34711494  127.76279726  26.34688819  127.76250702
111  26.34706825  127.76221958
112  26.34784187  127.76153490  26.34812197  127.76128931
111  26.34835942  127.76145749
111  26.34758826  127.76039967
111  26.34671859  127.76117260
111  26.34676053  127.76123035
113  26.34624704  127.76169937
110 2 0.00 120.0000 New Taxiway 39
111  26.34603415  127.76140383
111  26.34597389  127.76145446
111  26.34618167  127.76175266
113  26.34624704  127.76169937
110 2 0.00 120.0000 New Taxiway 38
111  26.34573993  127.76127039
111  26.34567376  127.76132431
111  26.34610585  127.76191727
113  26.34617492  127.76185443
110 2 0.00 120.0000 New Taxiway 37
111  26.34401362  127.75888136
111  26.34395359  127.75893348
111  26.34485689  127.76018977
111  26.34558474  127.76120071
113  26.34565312  127.76114265
110 2 0.00 120.0000 New Taxiway 36
111  26.34407678  127.75873194
111  26.34401880  127.75878717
111  26.34591893  127.76139062
113  26.34597562  127.76133480
110 1 0.00 120.0000 New Taxiway 34
111  26.34382657  127.75874687
111  26.34395359  127.75893348
111  26.34401362  127.75888136
111  26.34565312  127.76114265
111  26.34558474  127.76120071
111  26.34567376  127.76132431
111  26.34573993  127.76127039
111  26.34617492  127.76185443
111  26.34610585  127.76191727
111  26.34606842  127.76195423
111  26.34641905  127.76243719
111  26.34647081  127.76238404
111  26.34625134  127.76209292
111  26.34630517  127.76203978
111  26.34651429  127.76232628
111  26.34657020  127.76227314
111  26.34636729  127.76199742
111  26.34642112  127.76193966
111  26.34624704  127.76169937
111  26.34618167  127.76175266
111  26.34597389  127.76145446
111  26.34603415  127.76140383
111  26.34624704  127.76169937
111  26.34676053  127.76123035
111  26.34671859  127.76117260
112  26.34632507  127.76152212  26.34625054  127.76159606
111  26.34622261  127.76156174
113  26.34404004  127.75856624
111  26.34597562  127.76133480
111  26.34591893  127.76139062
111  26.34401880  127.75878717
113  26.34407678  127.75873194
110 1 0.00 120.0000 New Taxiway 32
111  26.34365279  127.76002147
111  26.34362869  127.75998680
111  26.34321887  127.76033244
111  26.34318243  127.76037056
111  26.34323896  127.76045506
111  26.34318592  127.76050089
111  26.34314143  127.76043979
111  26.34312089  127.76045506
111  26.34316709  127.76051807
112  26.34315512  127.76058681  26.34314314  127.76062691
112  26.34319618  127.76076057  26.34323896  127.76082358
112  26.34319105  127.76088469  26.34316196  127.76094388
112  26.34326805  127.76087132  26.34329543  127.76084650
112  26.34332965  127.76092288  26.34335361  127.76096679
111  26.34331939  127.76101835
112  26.34317223  127.76115010  26.34307983  127.76123602
112  26.34302849  127.76111955  26.34302507  127.76111955
111  26.34286422  127.76084650
111  26.34279064  127.76091333
111  26.34323896  127.76153390
111  26.34328174  127.76148998
112  26.34317736  127.76134295  26.34312089  127.76126848
111  26.34317052  127.76123820
111  26.34327192  127.76114082
112  26.34357138  127.76088727  26.34362271  127.76084526
111  26.34366549  127.76088727
111  26.34381949  127.76073642
111  26.34378869  127.76068678
112  26.34392559  127.76055693  26.34399061  127.76049392
111  26.34394270  127.76037553
113  26.34366659  127.75997903
111  26.34342035  127.76070369
111  26.34347681  127.76066550
111  26.34352473  127.76072851
111  26.34341692  127.76081635
112  26.34324581  127.76058912  26.34322356  127.76055666
111  26.34321501  127.76053757
112  26.34322699  127.76051275  26.34323896  127.76048792
111  26.34327148  127.76051275
113  26.34339126  127.76066932
110 2 0.00 120.0000 New Taxiway 31
112  26.34366659  127.75997903  26.34365623  127.75995592
111  26.34367879  127.75991952
112  26.34418813  127.75946898  26.34423994  127.75943511
112  26.34425269  127.75946177  26.34416244  127.75935957
111  26.34410918  127.75942367
112  26.34369246  127.75980127  26.34356815  127.75991865
111  26.34362869  127.75998680
113  26.34365279  127.76002147
110 2 0.00 120.0000 New Taxiway 30
111  26.34401773  127.75913630
111  26.34401172  127.75921287
111  26.34355165  127.75959663
111  26.34341972  127.75964986
112  26.34356577  127.75971136  26.34363182  127.75966816
111  26.34403151  127.75930236
114  26.34406270  127.75920349  26.34403783  127.75915551
110 1 0.00 120.0000 New Taxiway 29
111  26.34294784  127.75999697
111  26.34301389  127.76007575
111  26.34327567  127.75987243
113  26.34318470  127.75980636
110 1 0.00 120.0000 New Taxiway 28
111  26.34357614  127.75852884
111  26.34401773  127.75913630
112  26.34403151  127.75930236  26.34395159  127.75936694
111  26.34356577  127.75971136
112  26.34341972  127.75964986  26.34333429  127.75954530
112  26.34299250  127.75962526  26.34279132  127.75981592
111  26.34245780  127.76009575
112  26.34227041  127.76007115  26.34217946  127.75994199
111  26.34171456  127.75930236
111  26.34153819  127.75904405
111  26.34156850  127.75901022
111  26.34152165  127.75892720
111  26.34147205  127.75897332
111  26.34101818  127.75820119
111  26.34117824  127.75800398
111  26.34112822  127.75792956
111  26.34102152  127.75801886
112  26.34092815  127.75796305  26.34088814  127.75785142
111  26.34075809  127.75744213
111  26.34068139  127.75746817
112  26.34096817  127.75828677  26.34109821  127.75855839
112  26.34158172  127.75926633  26.34167176  127.75938912
111  26.34241047  127.76040106
111  26.34279082  127.76090935
111  26.34286598  127.76084835
112  26.34294114  127.76059929  26.34308463  127.76047476
111  26.34318243  127.76037056
111  26.34321887  127.76033244
111  26.34301389  127.76007575
111  26.34270642  127.76035531
112  26.34249916  127.76036294  26.34243767  127.76026636
112  26.34251510  127.76014183  26.34261076  127.76005796
111  26.34277702  127.75992835
112  26.34285674  127.75993851  26.34291823  127.75997918
111  26.34294784  127.75999697
111  26.34318470  127.75980636
111  26.34308905  127.75969453
112  26.34328036  127.75963354  26.34338285  127.75968437
112  26.34327567  127.75987243  26.34323012  127.75990801
111  26.34301389  127.76007575
111  26.34321887  127.76033244
111  26.34362869  127.75998680
112  26.34369246  127.75980127  26.34381317  127.75969199
111  26.34410918  127.75942367
112  26.34430588  127.75952533  26.34443632  127.75970092
111  26.34606842  127.76195423
111  26.34610585  127.76191727
111  26.34485689  127.76018977
111  26.34421704  127.75930035
113  26.34363767  127.75847705
110 1 0.00 120.0000 New Taxiway 27
111  26.34339459  127.75816300
112  26.34332793  127.75832419  26.34325337  127.75840309
111  26.34345525  127.75851700
112  26.34363767  127.75847705  26.34369938  127.75856456
113  26.34357680  127.75829007
110 1 0.00 120.0000 New Taxiway 26
111  26.34334809  127.75820520
111  26.34339459  127.75816300
111  26.34335588  127.75809946
111  26.34300969  127.75763643
111  26.34295571  127.75756027
113  26.34290545  127.75761557
110 1 0.00 120.0000 New Taxiway 25
111  26.34279298  127.75723094
111  26.34300765  127.75750867
111  26.34295571  127.75756027
111  26.34300969  127.75763643
111  26.34306175  127.75758901
111  26.34340598  127.75805118
111  26.34335588  127.75809946
111  26.34339459  127.75816300
111  26.34345381  127.75811725
111  26.34357680  127.75829007
111  26.34353125  127.75833582
111  26.34357647  127.75838966
111  26.34361982  127.75834501
111  26.34387811  127.75870619
111  26.34393299  127.75866157
111  26.34320100  127.75766233
111  26.34325794  127.75760388
111  26.34398700  127.75861403
111  26.34404004  127.75856624
111  26.34324896  127.75746590
111  26.34319071  127.75751046
111  26.34313458  127.75756596
113  26.34285363  127.75718288
110 2 0.00 120.0000 New Taxiway 24
111  26.34242087  127.75899690
111  26.34262161  127.75927134
111  26.34345525  127.75851700
111  26.34332793  127.75832419
112  26.34301267  127.75861172  26.34281445  127.75879067
113  26.34275130  127.75865010
110 2 0.00 120.0000 New Taxiway 22
111  26.34225029  127.75778613
112  26.34216024  127.75784601  26.34207930  127.75788382
111  26.34203412  127.75778510
112  26.34179319  127.75800144  26.34173861  127.75804975
111  26.34178125  127.75811403
111  26.34242087  127.75899690
111  26.34275130  127.75865010
112  26.34239107  127.75816661  26.34228547  127.75803723
113  26.34239106  127.75797134
110 2 0.00 120.0000 New Taxiway 21
111  26.34295571  127.75756027
111  26.34300765  127.75750867
111  26.34279298  127.75723094
113  26.34274575  127.75728337
110 2 0.00 120.0000 New Taxiway 19
111  26.34361982  127.75834501
111  26.34357647  127.75838966
111  26.34382657  127.75874687
113  26.34387811  127.75870619
110 2 0.00 120.0000 New Taxiway 18
111  26.34325794  127.75760388
111  26.34320100  127.75766233
111  26.34393299  127.75866157
113  26.34398700  127.75861403
110 2 0.00 120.0000 New Taxiway 17
111  26.34345381  127.75811725
111  26.34339459  127.75816300
111  26.34353125  127.75833582
113  26.34357680  127.75829007
110 2 0.00 120.0000 New Taxiway 16
111  26.34306175  127.75758901
111  26.34300969  127.75763643
111  26.34335588  127.75809946
113  26.34340598  127.75805118
110 2 0.00 120.0000 New Taxiway 14
111  26.34285363  127.75718288
111  26.34313458  127.75756596
111  26.34319071  127.75751046
113  26.34290248  127.75713825
110 1 0.00 120.0000 New Taxiway 13
111  26.34274575  127.75728337
112  26.34264432  127.75745243  26.34255254  127.75752012
111  26.34234870  127.75769309
111  26.34223203  127.75752125
111  26.34218848  127.75743966
111  26.34212314  127.75743272
111  26.34210872  127.75735460
112  26.34192982  127.75726955  26.34180849  127.75729211
111  26.34164005  127.75745355
111  26.34139116  127.75772781
111  26.34112791  127.75793051
111  26.34117551  127.75800320
112  26.34130000  127.75796019  26.34134829  127.75800223
112  26.34135677  127.75817898  26.34133624  127.75824199
112  26.34138928  127.75841766  26.34143377  127.75848448
111  26.34164582  127.75876244
112  26.34163788  127.75884504  26.34159277  127.75888323
111  26.34152277  127.75892658
111  26.34157566  127.75900122
111  26.34168299  127.75889360
111  26.34188117  127.75916925
111  26.34199505  127.75907453
111  26.34179835  127.75879959
111  26.34181905  127.75877418
111  26.34143808  127.75825434
111  26.34170879  127.75802307
111  26.34201193  127.75775246
111  26.34206650  127.75768819
111  26.34201193  127.75757318
111  26.34219382  127.75755288
111  26.34230505  127.75771930
111  26.34225029  127.75778613
111  26.34239106  127.75797134
111  26.34283203  127.75757497
114  26.34295571  127.75756027  26.34300653  127.75760437
110 1 0.00 120.0000 New Taxiway 12
111  26.34458978  127.75627523
112  26.34395557  127.75592420  26.34359982  127.75584872
111  26.34331930  127.75606663
112  26.34286246  127.75647221  26.34261618  127.75668975
111  26.34278243  127.75697081
111  26.34290248  127.75713825
111  26.34319071  127.75751046
111  26.34324896  127.75746590
112  26.34290641  127.75702615  26.34270330  127.75676568
111  26.34289428  127.75653949
112  26.34344686  127.75609425  26.34370182  127.75589948
112  26.34415662  127.75604460  26.34425416  127.75606560
111  26.34447915  127.75625642
111  26.34457584  127.75638328
113  26.34463746  127.75633822
110 1 0.00 120.0000 New Taxiway 29
112  26.36002744  127.75962083  26.36002335  127.75959799
112  26.35983920  127.75966193  26.35972462  127.75974871
111  26.35971643  127.75998619
112  26.35996606  127.76090874  26.36001926  127.76108229
111  26.36022503  127.76113782
111  26.36041621  127.76107772
111  26.36033836  127.76095524
111  26.36086670  127.76095524
111  26.36087044  127.76081283
111  26.36105050  127.76075346
111  26.36106278  127.76033786
111  26.36097275  127.75995879
111  26.36079110  127.75955232
113  26.36009849  127.75977312
110 1 0.00 120.0000 New Taxiway 28
111  26.36026741  127.76195492
111  26.36006922  127.76195775
112  26.35995742  127.76210238  26.35995488  127.76219596
112  26.36006414  127.76232924  26.36020135  127.76232357
113  26.36025217  127.76233208
110 1 0.00 120.0000 New Taxiway 27
111  26.36028012  127.76132821
111  26.36012258  127.76132821
112  26.36002348  127.76144164  26.35999299  127.76151253
112  26.36004381  127.76165716  26.36009717  127.76169403
113  26.36027249  127.76171104
110 2 0.00 120.0000 New Taxiway 26
111  26.35919093  127.76293462
111  26.35953224  127.76342319
111  26.35962484  127.76392164
111  26.36028934  127.76371496
111  26.36024577  127.76366633
112  26.36006603  127.76372104  26.35992441  127.76372712
111  26.35986450  127.76347789
112  26.35990262  127.76272414  26.35991352  127.76249923
111  26.36021854  127.76260256
111  26.36020764  127.76275453
111  26.36075232  127.76277885
111  26.36086670  127.76095524
111  26.36033836  127.76095524
112  26.36024577  127.76110720  26.36010960  127.76113152
111  26.35999946  127.76088336
111  26.35979221  127.76090276
111  26.35970719  127.76252787
113  26.35936424  127.76279094
110 1 0.00 120.0000 New Taxiway 16
111  26.35841275  127.75807561
111  26.35879192  127.75859931
112  26.35900406  127.75858902  26.35909938  127.75851353
112  26.35906248  127.75837628  26.35901944  127.75832481
112  26.35893335  127.75839687  26.35892105  127.75839687
111  26.35867509  127.75818756
112  26.35868739  127.75780669  26.35901636  127.75777581
112  26.35935149  127.75777924  26.35937301  127.75778610
112  26.35960701  127.75800570  26.35966850  127.75808119
111  26.35980993  127.75811550
111  26.35982223  127.75807089
111  26.35968387  127.75798854
111  26.35946558  127.75778610
111  26.35986220  127.75784786
112  26.35981608  127.75772090  26.35972077  127.75770718
111  26.35924729  127.75765571
111  26.35849884  127.75771533
111  26.35838460  127.75782728
113  26.35836922  127.75799198
110 1 0.00 120.0000 New Taxiway 30
111  26.36021854  127.76260256
111  26.36002755  127.76250958
111  26.35981503  127.76267973
111  26.35980117  127.76348922
111  26.36002755  127.76376684
111  26.36026317  127.76368893
111  26.36028934  127.76371496
111  26.36099527  127.76308232
111  26.36086879  127.76293700
111  26.36026983  127.76349751
112  26.36001314  127.76341862  26.36002430  127.76309062
111  26.36004290  127.76277508
113  26.36020764  127.76275453
110 2 0.00 120.0000 New Taxiway 4
111  26.35825781  127.75735027
111  26.35804420  127.75715430
112  26.35796197  127.75721874  26.35789768  127.75726864
112  26.35781044  127.75718549  26.35794739  127.75748183
113  26.35835420  127.75746623
110 1 0.00 120.0000 New Taxiway 11
111  26.34380267  127.75519488
111  26.34337221  127.75558626
111  26.34229614  127.75545919
111  26.34220960  127.75569555
112  26.34215721  127.75584549  26.34211394  127.75588107
112  26.34205928  127.75603356  26.34205700  127.75614538
111  26.34206384  127.75618362
111  26.34197273  127.75619379
111  26.34197045  127.75615567
111  26.34187252  127.75618362
111  26.34187935  127.75625224
111  26.34208205  127.75621412
112  26.34217544  127.75643014  26.34220049  127.75646572
112  26.34229159  127.75679648  26.34243052  127.75697438
111  26.34269472  127.75733067
111  26.34274575  127.75728337
111  26.34241563  127.75681567
111  26.34229328  127.75660353
111  26.34233469  127.75654052
112  26.34232518  127.75649183  26.34230477  127.75646799
112  26.34226882  127.75643720  26.34225179  127.75642397
111  26.34225026  127.75642397
111  26.34216022  127.75622676
111  26.34220357  127.75617094
111  26.34213688  127.75607048
111  26.34217356  127.75602583
111  26.34214689  127.75594769
111  26.34259747  127.75551607
111  26.34270100  127.75564314
111  26.34276311  127.75559232
111  26.34280245  127.75565239
111  26.34286043  127.75560849
111  26.34289977  127.75566856
111  26.34295203  127.75562928
111  26.34298516  127.75568011
111  26.34305348  127.75563390
111  26.34309075  127.75569397
111  26.34315080  127.75564083
111  26.34318599  127.75570553
111  26.34324811  127.75565701
111  26.34329987  127.75570553
111  26.34334128  127.75566625
111  26.34339511  127.75571939
113  26.34386926  127.75528272
110 2 0.00 120.0000 New Taxiway 10
111  26.34386926  127.75528272
111  26.34339511  127.75571939
111  26.34334128  127.75566625
111  26.34329987  127.75570553
111  26.34324811  127.75565701
111  26.34318599  127.75570553
111  26.34315080  127.75564083
111  26.34309075  127.75569397
111  26.34305348  127.75563390
111  26.34298516  127.75568011
111  26.34295203  127.75562928
111  26.34289977  127.75566856
111  26.34286043  127.75560849
111  26.34280245  127.75565239
111  26.34276311  127.75559232
111  26.34270100  127.75564314
111  26.34259747  127.75551607
111  26.34214689  127.75594769
111  26.34217356  127.75602583
111  26.34213688  127.75607048
111  26.34220357  127.75617094
111  26.34216022  127.75622676
111  26.34225026  127.75642397
112  26.34233469  127.75654052  26.34231399  127.75658462
111  26.34229328  127.75660353
111  26.34241563  127.75681567
111  26.34274575  127.75728337
111  26.34290248  127.75713825
111  26.34278243  127.75697081
112  26.34286246  127.75647221  26.34309588  127.75627500
111  26.34331930  127.75606663
112  26.34395557  127.75592420  26.34428600  127.75598847
114  26.34458978  127.75627523  26.34468981  127.75636657
130 Airport Boundary 2
111  26.33909636  127.75021436
111  26.33979617  127.75726625
111  26.34785032  127.76854942
111  26.34793556  127.77084964
111  26.34664849  127.77270019
111  26.34580792  127.77447878
111  26.34574924  127.77600274
111  26.34616724  127.77706733
111  26.35460315  127.78639706
111  26.35659821  127.78459581
111  26.35927496  127.78696659
111  26.36198239  127.78748424
111  26.36405882  127.78709626
111  26.36621979  127.78789948
111  26.36793837  127.78663115
111  26.36822982  127.78355226
111  26.36914984  127.78156350
111  26.36855992  127.77726815
111  26.36717360  127.77453932
111  26.36617753  127.77143350
111  26.36601067  127.76984037
111  26.36404989  127.76712618
111  26.36346528  127.76454764
111  26.36358892  127.76264565
111  26.36354690  127.75955944
111  26.36260153  127.75713848
111  26.36144341  127.75603539
111  26.36049683  127.75591038
111  26.36009163  127.75362706
111  26.35895164  127.75265629
111  26.35753104  127.75221013
111  26.35586848  127.75200401
111  26.35379953  127.75188033
111  26.35210510  127.75205654
111  26.35042347  127.75022703
111  26.34933658  127.74813291
111  26.34708194  127.74702146
113  26.34436027  127.74687354
120 Linear Feature 181
111  26.36400467  127.78343319 4 104
115  26.36453845  127.78415054
120 Linear Feature 180
111  26.36391458  127.78471192 4 104
115  26.36340177  127.78406740
120 Linear Feature 179
111  26.36478962  127.78254289 4 104
115  26.36528069  127.78322549
120 Linear Feature 178
111  26.36665626  127.78073315 4 104
115  26.36656387  127.78059908
120 Linear Feature 177
111  26.36676079  127.77847026 4 104
115  26.36758019  127.77966856
120 Linear Feature 176
111  26.36401016  127.77224979 4 104
115  26.36429884  127.77263884
120 Linear Feature 175
111  26.36373724  127.77314393 4 104
115  26.36344741  127.77274686
120 Linear Feature 174
111  26.36338146  127.77283015 4 104
115  26.36366261  127.77322141
120 Linear Feature 173
111  26.36289552  127.77319050 4 104
115  26.36322142  127.77365374
120 Linear Feature 172
111  26.36101554  127.77414330 4 104
115  26.36112488  127.77434281
120 Linear Feature 171
111  26.35915127  127.77483221 4 104
115  26.35903947  127.77463881
120 Linear Feature 170
111  26.35771655  127.77477978 4 104
115  26.35797899  127.77515555
120 Linear Feature 169
111  26.35793208  127.76637286 4 104
115  26.35756447  127.76585695
120 Linear Feature 168
111  26.35666755  127.76699610 4 104
115  26.35656413  127.76682142
120 Linear Feature 167
111  26.35426914  127.76811587 4 104
115  26.35442691  127.76836413
120 Linear Feature 166
111  26.35339985  127.76888511 4 104
115  26.35319015  127.76857755
120 Linear Feature 165
111  26.34936284  127.76513795 4 104
115  26.34957805  127.76543115
120 Linear Feature 164
111  26.35008675  127.76448918 4 104
115  26.35029359  127.76479485
120 Linear Feature 163
112  26.35176088  127.76310947  26.35176298  127.76311182 4 104
115  26.35187007  127.76326649
120 Linear Feature 162
111  26.35107839  127.76372581 4 104
115  26.35118759  127.76387813
120 Linear Feature 161
111  26.35314715  127.76216497 4 104
115  26.35302438  127.76198645
120 Linear Feature 160
111  26.35465198  127.76032448 4 104
115  26.35492039  127.76069398
120 Linear Feature 159
111  26.35427624  127.76135824 4 104
115  26.35398606  127.76094308
120 Linear Feature 158
111  26.35132347  127.75730197 4 104
115  26.35201520  127.75826841
120 Linear Feature 157
111  26.35183546  127.75676101 4 104
115  26.35254354  127.75777608
120 Linear Feature 156
111  26.34966682  127.75862814 4 104
115  26.35016858  127.75933880
120 Linear Feature 155
111  26.35018788  127.75810052 4 104
115  26.35075719  127.75889733
120 Linear Feature 154
111  26.34939738  127.75999562 4 104
115  26.34893421  127.75933880
120 Linear Feature 153
111  26.34879912  127.76063090 4 104
115  26.34824912  127.75986641
120 Linear Feature 152
111  26.34675694  127.76123483 4 104
115  26.34727820  127.76192304
120 Linear Feature 151
111  26.34737406  127.76061305 4 104
115  26.34796721  127.76143541
120 Linear Feature 150
111  26.34669515  127.75091953 4 104
115  26.34700393  127.75135958
120 Linear Feature 149
111  26.34753964  127.75086556 4 104
115  26.34685140  127.74989413
120 Linear Feature 148
111  26.34421116  127.75429175 4 104
115  26.34476763  127.75512253
120 Linear Feature 147
112  26.34425572  127.75348730  26.34426080  127.75348730 4 104
115  26.34503071  127.75400335
120 Linear Feature 146
111  26.34592100  127.75262813 4 104
116  26.34542174  127.75232217  26.34541765  127.75232217
120 Linear Feature 145
111  26.34605604  127.75248657 4 104
115  26.34569183  127.75196142
120 Linear Feature 144
111  26.34560589  127.75292952 4 104
115  26.34490612  127.75246374
